type,pos,headword,freq_tar,freq_ref,range_tar,range_ref,likelihood,effect,lower_word,word,category,subcategory,source_file
scar,,,2546,0,466,0,36.371,0.0,scar,SCAR,VERBS,VERB.CONTACT,WordNet Words & Phrases.txt
sumn,,,2545,0,543,0,36.356,0.0,sumn,,,,
chances,,,2545,0,632,0,36.356,0.0,chances,,,,
allergic,,,2545,0,596,0,36.356,0.0,allergic,ALLERGIC,ADJECTIVES,ADJ.PERT,WordNet Words & Phrases.txt
allergic,,,2545,0,596,0,36.356,0.0,allergic,ALLERGIC,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
coronavirus,,,2542,0,337,0,36.313,0.0,coronavirus,,,,
setting,,,2540,0,642,0,36.285,0.0,setting,SETTING,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
setting,,,2540,0,642,0,36.285,0.0,setting,SETTING,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
setting,,,2540,0,642,0,36.285,0.0,setting,SETTING,NOUNS,NOUN.LOCATION,WordNet Words & Phrases.txt
setting,,,2540,0,642,0,36.285,0.0,setting,SETTING,NOUNS,NOUN.STATE,WordNet Words & Phrases.txt
aim,,,2538,0,615,0,36.256,0.0,aim,AIM,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
aim,,,2538,0,615,0,36.256,0.0,aim,AIM,NOUNS,NOUN.COGNITION,WordNet Words & Phrases.txt
aim,,,2538,0,615,0,36.256,0.0,aim,AIM,NOUNS,NOUN.LOCATION,WordNet Words & Phrases.txt
aim,,,2538,0,615,0,36.256,0.0,aim,AIM,VERBS,VERB.COGNITION,WordNet Words & Phrases.txt
aim,,,2538,0,615,0,36.256,0.0,aim,AIM,VERBS,VERB.COMMUNICATION,WordNet Words & Phrases.txt
aim,,,2538,0,615,0,36.256,0.0,aim,AIM,VERBS,VERB.COMPETITION,WordNet Words & Phrases.txt
enjoyed,,,2537,0,630,0,36.242,0.0,enjoyed,,,,
falls,,,2536,0,643,0,36.228,0.0,falls,FALLS,NOUNS,NOUN.OBJECT,WordNet Words & Phrases (Unambiguous).txt
smug,,,2536,0,311,0,36.228,0.0,smug,SMUG,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases (Unambiguous).txt
hain,,,2534,0,572,0,36.199,0.0,hain,,,,
shots,,,2534,0,632,0,36.199,0.0,shots,,,,
nuh,,,2533,0,608,0,36.185,0.0,nuh,,,,
thxn,,,2532,0,603,0,36.171,0.0,thxn,,,,
brbn,,,2532,0,630,0,36.171,0.0,brbn,,,,
jackson,,,2532,0,612,0,36.171,0.0,jackson,JACKSON,NOUNS,NOUN.LOCATION,WordNet Words & Phrases.txt
jackson,,,2532,0,612,0,36.171,0.0,jackson,JACKSON,NOUNS,NOUN.PERSON,WordNet Words & Phrases.txt
hades,,,2532,0,238,0,36.171,0.0,hades,HADES,NOUNS,NOUN.COGNITION,WordNet Words & Phrases.txt
hades,,,2532,0,238,0,36.171,0.0,hades,HADES,NOUNS,NOUN.PERSON,WordNet Words & Phrases.txt
trigger,,,2532,0,647,0,36.171,0.0,trigger,TRIGGER,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
trigger,,,2532,0,647,0,36.171,0.0,trigger,TRIGGER,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
trigger,,,2532,0,647,0,36.171,0.0,trigger,TRIGGER,VERBS,VERB.COMPETITION,WordNet Words & Phrases.txt
trigger,,,2532,0,647,0,36.171,0.0,trigger,TRIGGER,VERBS,VERB.CREATION,WordNet Words & Phrases.txt
expecting,,,2531,0,656,0,36.156,0.0,expecting,,,,
staring,,,2530,0,652,0,36.142,0.0,staring,STARING,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
staring,,,2530,0,652,0,36.142,0.0,staring,STARING,ADVERBS,ADV.ALL,WordNet Words & Phrases.txt
mha,,,2530,0,521,0,36.142,0.0,mha,,,,
erm,,,2530,0,575,0,36.142,0.0,erm,,,,
ak,,,2530,0,607,0,36.142,0.0,ak,AK,NOUNS,NOUN.LOCATION,WordNet Words & Phrases (Unambiguous).txt
python,,,2529,0,486,0,36.128,0.0,python,PYTHON,NOUNS,NOUN.ANIMAL,WordNet Words & Phrases.txt
python,,,2529,0,486,0,36.128,0.0,python,PYTHON,NOUNS,NOUN.PERSON,WordNet Words & Phrases.txt
jameson,,,2528,0,72,0,36.113,0.0,jameson,,,,
mfs,,,2528,0,453,0,36.113,0.0,mfs,,,,
youu,,,2528,0,604,0,36.113,0.0,youu,,,,
mountain,,,2527,0,618,0,36.099,0.0,mountain,MOUNTAIN,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
mountain,,,2527,0,618,0,36.099,0.0,mountain,MOUNTAIN,NOUNS,NOUN.OBJECT,WordNet Words & Phrases.txt
mountain,,,2527,0,618,0,36.099,0.0,mountain,MOUNTAIN,NOUNS,NOUN.QUANTITY,WordNet Words & Phrases.txt
cancelled,,,2526,0,633,0,36.085,0.0,cancelled,CANCELLED,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases (Unambiguous).txt
sasha,,,2525,0,249,0,36.071,0.0,sasha,,,,
lessons,,,2524,0,644,0,36.056,0.0,lessons,,,,
pocket,,,2524,0,633,0,36.056,0.0,pocket,POCKET,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
pocket,,,2524,0,633,0,36.056,0.0,pocket,POCKET,NOUNS,NOUN.BODY,WordNet Words & Phrases.txt
pocket,,,2524,0,633,0,36.056,0.0,pocket,POCKET,NOUNS,NOUN.GROUP,WordNet Words & Phrases.txt
pocket,,,2524,0,633,0,36.056,0.0,pocket,POCKET,NOUNS,NOUN.PHENOMENON,WordNet Words & Phrases.txt
pocket,,,2524,0,633,0,36.056,0.0,pocket,POCKET,NOUNS,NOUN.POSSESSION,WordNet Words & Phrases.txt
pocket,,,2524,0,633,0,36.056,0.0,pocket,POCKET,NOUNS,NOUN.SHAPE,WordNet Words & Phrases.txt
pocket,,,2524,0,633,0,36.056,0.0,pocket,POCKET,VERBS,VERB.POSSESSION,WordNet Words & Phrases.txt
leaderboard,,,2523,0,514,0,36.042,0.0,leaderboard,,,,
movien,,,2523,0,619,0,36.042,0.0,movien,,,,
fantastic,,,2521,0,568,0,36.013,0.0,fantastic,FANTASTIC,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases (Unambiguous).txt
nights,,,2519,0,642,0,35.985,0.0,nights,,,,
drowned,,,2518,0,377,0,35.971,0.0,drowned,DROWNED,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases (Unambiguous).txt
emil,,,2518,0,113,0,35.971,0.0,emil,,,,
backwards,,,2518,0,634,0,35.971,0.0,backwards,BACKWARDS,ADVERBS,ADV.ALL,WordNet Words & Phrases (Unambiguous).txt
medicine,,,2517,0,624,0,35.956,0.0,medicine,MEDICINE,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
medicine,,,2517,0,624,0,35.956,0.0,medicine,MEDICINE,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
medicine,,,2517,0,624,0,35.956,0.0,medicine,MEDICINE,NOUNS,NOUN.COGNITION,WordNet Words & Phrases.txt
medicine,,,2517,0,624,0,35.956,0.0,medicine,MEDICINE,VERBS,VERB.BODY,WordNet Words & Phrases.txt
brings,,,2517,0,637,0,35.956,0.0,brings,,,,
habibi,,,2517,0,444,0,35.956,0.0,habibi,,,,
meep,,,2516,0,312,0,35.942,0.0,meep,,,,
whaaa,,,2513,0,584,0,35.899,0.0,whaaa,,,,
helloo,,,2512,0,593,0,35.885,0.0,helloo,,,,
european,,,2509,0,607,0,35.842,0.0,european,EUROPEAN,ADJECTIVES,ADJ.PERT,WordNet Words & Phrases.txt
european,,,2509,0,607,0,35.842,0.0,european,EUROPEAN,NOUNS,NOUN.PERSON,WordNet Words & Phrases.txt
emotesn,,,2508,0,607,0,35.828,0.0,emotesn,,,,
noble,,,2508,0,320,0,35.828,0.0,noble,NOBLE,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
noble,,,2508,0,320,0,35.828,0.0,noble,NOBLE,NOUNS,NOUN.PERSON,WordNet Words & Phrases.txt
promo,,,2508,0,561,0,35.828,0.0,promo,,,,
pcn,,,2507,0,606,0,35.813,0.0,pcn,,,,
dye,,,2506,0,593,0,35.799,0.0,dye,DYE,NOUNS,NOUN.SUBSTANCE,WordNet Words & Phrases.txt
dye,,,2506,0,593,0,35.799,0.0,dye,DYE,VERBS,VERB.CHANGE,WordNet Words & Phrases.txt
statement,,,2503,0,620,0,35.756,0.0,statement,STATEMENT,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases (Unambiguous).txt
ella,,,2503,0,282,0,35.756,0.0,ella,,,,
badly,,,2501,0,654,0,35.728,0.0,badly,BADLY,ADVERBS,ADV.ALL,WordNet Words & Phrases (Unambiguous).txt
yoda,,,2501,0,462,0,35.728,0.0,yoda,,,,
strike,,,2500,0,579,0,35.713,0.0,strike,STRIKE,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
strike,,,2500,0,579,0,35.713,0.0,strike,STRIKE,NOUNS,NOUN.EVENT,WordNet Words & Phrases.txt
strike,,,2500,0,579,0,35.713,0.0,strike,STRIKE,VERBS,VERB.CHANGE,WordNet Words & Phrases.txt
strike,,,2500,0,579,0,35.713,0.0,strike,STRIKE,VERBS,VERB.COGNITION,WordNet Words & Phrases.txt
strike,,,2500,0,579,0,35.713,0.0,strike,STRIKE,VERBS,VERB.COMMUNICATION,WordNet Words & Phrases.txt
strike,,,2500,0,579,0,35.713,0.0,strike,STRIKE,VERBS,VERB.COMPETITION,WordNet Words & Phrases.txt
strike,,,2500,0,579,0,35.713,0.0,strike,STRIKE,VERBS,VERB.CONTACT,WordNet Words & Phrases.txt
strike,,,2500,0,579,0,35.713,0.0,strike,STRIKE,VERBS,VERB.CREATION,WordNet Words & Phrases.txt
strike,,,2500,0,579,0,35.713,0.0,strike,STRIKE,VERBS,VERB.EMOTION,WordNet Words & Phrases.txt
strike,,,2500,0,579,0,35.713,0.0,strike,STRIKE,VERBS,VERB.MOTION,WordNet Words & Phrases.txt
strike,,,2500,0,579,0,35.713,0.0,strike,STRIKE,VERBS,VERB.PERCEPTION,WordNet Words & Phrases.txt
strike,,,2500,0,579,0,35.713,0.0,strike,STRIKE,VERBS,VERB.POSSESSION,WordNet Words & Phrases.txt
strike,,,2500,0,579,0,35.713,0.0,strike,STRIKE,VERBS,VERB.SOCIAL,WordNet Words & Phrases.txt
strike,,,2500,0,579,0,35.713,0.0,strike,STRIKE,VERBS,VERB.STATIVE,WordNet Words & Phrases.txt
skins,,,2499,0,559,0,35.699,0.0,skins,,,,
hyped,,,2498,0,637,0,35.685,0.0,hyped,,,,
deny,,,2497,0,643,0,35.671,0.0,deny,DENY,VERBS,VERB.COMMUNICATION,WordNet Words & Phrases.txt
deny,,,2497,0,643,0,35.671,0.0,deny,DENY,VERBS,VERB.POSSESSION,WordNet Words & Phrases.txt
snipen,,,2497,0,327,0,35.671,0.0,snipen,,,,
motivation,,,2497,0,598,0,35.671,0.0,motivation,MOTIVATION,NOUNS,NOUN.TOPS,WordNet Words & Phrases.txt
motivation,,,2497,0,598,0,35.671,0.0,motivation,MOTIVATION,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
motivation,,,2497,0,598,0,35.671,0.0,motivation,MOTIVATION,NOUNS,NOUN.STATE,WordNet Words & Phrases.txt
sudden,,,2497,0,658,0,35.671,0.0,sudden,SUDDEN,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases (Unambiguous).txt
loss,,,2495,0,635,0,35.642,0.0,loss,LOSS,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
loss,,,2495,0,635,0,35.642,0.0,loss,LOSS,NOUNS,NOUN.ATTRIBUTE,WordNet Words & Phrases.txt
loss,,,2495,0,635,0,35.642,0.0,loss,LOSS,NOUNS,NOUN.EVENT,WordNet Words & Phrases.txt
loss,,,2495,0,635,0,35.642,0.0,loss,LOSS,NOUNS,NOUN.POSSESSION,WordNet Words & Phrases.txt
loss,,,2495,0,635,0,35.642,0.0,loss,LOSS,NOUNS,NOUN.PROCESS,WordNet Words & Phrases.txt
kuma,,,2492,0,122,0,35.599,0.0,kuma,,,,
pickle,,,2491,0,559,0,35.585,0.0,pickle,PICKLE,NOUNS,NOUN.FOOD,WordNet Words & Phrases.txt
pickle,,,2491,0,559,0,35.585,0.0,pickle,PICKLE,NOUNS,NOUN.STATE,WordNet Words & Phrases.txt
pickle,,,2491,0,559,0,35.585,0.0,pickle,PICKLE,VERBS,VERB.CHANGE,WordNet Words & Phrases.txt
okin,,,2491,0,540,0,35.585,0.0,okin,,,,
ups,,,2490,0,634,0,35.571,0.0,ups,,,,
advanced,,,2489,0,597,0,35.556,0.0,advanced,ADVANCED,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases (Unambiguous).txt
diamonds,,,2488,0,545,0,35.542,0.0,diamonds,,,,
nyeah,,,2488,0,631,0,35.542,0.0,nyeah,,,,
madn,,,2486,0,614,0,35.513,0.0,madn,,,,
hannah,,,2485,0,332,0,35.499,0.0,hannah,,,,
beyond,,,2485,0,634,0,35.499,0.0,beyond,BEYOND,ADVERBS,ADV.ALL,WordNet Words & Phrases (Unambiguous).txt
moments,,,2484,0,635,0,35.485,0.0,moments,,,,
doc,,,2483,0,547,0,35.471,0.0,doc,DOC,NOUNS,NOUN.GROUP,WordNet Words & Phrases.txt
doc,,,2483,0,547,0,35.471,0.0,doc,DOC,NOUNS,NOUN.PERSON,WordNet Words & Phrases.txt
instant,,,2482,0,632,0,35.456,0.0,instant,INSTANT,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
instant,,,2482,0,632,0,35.456,0.0,instant,INSTANT,NOUNS,NOUN.TIME,WordNet Words & Phrases.txt
brush,,,2482,0,641,0,35.456,0.0,brush,BRUSH,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
brush,,,2482,0,641,0,35.456,0.0,brush,BRUSH,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
brush,,,2482,0,641,0,35.456,0.0,brush,BRUSH,NOUNS,NOUN.EVENT,WordNet Words & Phrases.txt
brush,,,2482,0,641,0,35.456,0.0,brush,BRUSH,NOUNS,NOUN.GROUP,WordNet Words & Phrases.txt
brush,,,2482,0,641,0,35.456,0.0,brush,BRUSH,VERBS,VERB.CHANGE,WordNet Words & Phrases.txt
brush,,,2482,0,641,0,35.456,0.0,brush,BRUSH,VERBS,VERB.CONTACT,WordNet Words & Phrases.txt
brush,,,2482,0,641,0,35.456,0.0,brush,BRUSH,VERBS,VERB.MOTION,WordNet Words & Phrases.txt
lip,,,2481,0,563,0,35.442,0.0,lip,LIP,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
lip,,,2481,0,563,0,35.442,0.0,lip,LIP,NOUNS,NOUN.BODY,WordNet Words & Phrases.txt
lip,,,2481,0,563,0,35.442,0.0,lip,LIP,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
timmy,,,2481,0,332,0,35.442,0.0,timmy,,,,
charles,,,2481,0,580,0,35.442,0.0,charles,CHARLES,NOUNS,NOUN.OBJECT,WordNet Words & Phrases.txt
charles,,,2481,0,580,0,35.442,0.0,charles,CHARLES,NOUNS,NOUN.PERSON,WordNet Words & Phrases.txt
crashed,,,2481,0,641,0,35.442,0.0,crashed,,,,
unblock,,,2481,0,583,0,35.442,0.0,unblock,UNBLOCK,VERBS,VERB.CHANGE,WordNet Words & Phrases.txt
unblock,,,2481,0,583,0,35.442,0.0,unblock,UNBLOCK,VERBS,VERB.COMPETITION,WordNet Words & Phrases.txt
outfit,,,2480,0,589,0,35.428,0.0,outfit,OUTFIT,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
outfit,,,2480,0,589,0,35.428,0.0,outfit,OUTFIT,NOUNS,NOUN.GROUP,WordNet Words & Phrases.txt
outfit,,,2480,0,589,0,35.428,0.0,outfit,OUTFIT,VERBS,VERB.POSSESSION,WordNet Words & Phrases.txt
cooldown,,,2480,0,520,0,35.428,0.0,cooldown,,,,
united,,,2480,0,594,0,35.428,0.0,united,UNITED,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases (Unambiguous).txt
suck,,,2479,0,643,0,35.413,0.0,suck,SUCK,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
suck,,,2479,0,643,0,35.413,0.0,suck,SUCK,VERBS,VERB.CONSUMPTION,WordNet Words & Phrases.txt
suck,,,2479,0,643,0,35.413,0.0,suck,SUCK,VERBS,VERB.CONTACT,WordNet Words & Phrases.txt
suck,,,2479,0,643,0,35.413,0.0,suck,SUCK,VERBS,VERB.MOTION,WordNet Words & Phrases.txt
suck,,,2479,0,643,0,35.413,0.0,suck,SUCK,VERBS,VERB.WEATHER,WordNet Words & Phrases.txt
interestingn,,,2477,0,616,0,35.385,0.0,interestingn,,,,
wee,,,2477,0,605,0,35.385,0.0,wee,WEE,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
wee,,,2477,0,605,0,35.385,0.0,wee,WEE,NOUNS,NOUN.TIME,WordNet Words & Phrases.txt
wee,,,2477,0,605,0,35.385,0.0,wee,WEE,VERBS,VERB.BODY,WordNet Words & Phrases.txt
musk,,,2477,0,494,0,35.385,0.0,musk,MUSK,NOUNS,NOUN.COGNITION,WordNet Words & Phrases.txt
musk,,,2477,0,494,0,35.385,0.0,musk,MUSK,NOUNS,NOUN.SUBSTANCE,WordNet Words & Phrases.txt
painful,,,2476,0,649,0,35.371,0.0,painful,PAINFUL,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases (Unambiguous).txt
raided,,,2476,0,600,0,35.371,0.0,raided,,,,
degrees,,,2476,0,610,0,35.371,0.0,degrees,,,,
bacc,,,2474,0,545,0,35.342,0.0,bacc,,,,
equal,,,2474,0,624,0,35.342,0.0,equal,EQUAL,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
equal,,,2474,0,624,0,35.342,0.0,equal,EQUAL,NOUNS,NOUN.PERSON,WordNet Words & Phrases.txt
equal,,,2474,0,624,0,35.342,0.0,equal,EQUAL,VERBS,VERB.CHANGE,WordNet Words & Phrases.txt
equal,,,2474,0,624,0,35.342,0.0,equal,EQUAL,VERBS,VERB.STATIVE,WordNet Words & Phrases.txt
stalking,,,2473,0,654,0,35.328,0.0,stalking,STALKING,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
stalking,,,2473,0,654,0,35.328,0.0,stalking,STALKING,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
noicen,,,2470,0,587,0,35.285,0.0,noicen,,,,
tyty,,,2470,0,583,0,35.285,0.0,tyty,,,,
vay,,,2470,0,61,0,35.285,0.0,vay,,,,
platform,,,2469,0,597,0,35.271,0.0,platform,PLATFORM,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
platform,,,2469,0,597,0,35.271,0.0,platform,PLATFORM,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
pubg,,,2469,0,538,0,35.271,0.0,pubg,,,,
rabbit,,,2469,0,571,0,35.271,0.0,rabbit,RABBIT,NOUNS,NOUN.ANIMAL,WordNet Words & Phrases.txt
rabbit,,,2469,0,571,0,35.271,0.0,rabbit,RABBIT,NOUNS,NOUN.FOOD,WordNet Words & Phrases.txt
rabbit,,,2469,0,571,0,35.271,0.0,rabbit,RABBIT,NOUNS,NOUN.SUBSTANCE,WordNet Words & Phrases.txt
rabbit,,,2469,0,571,0,35.271,0.0,rabbit,RABBIT,VERBS,VERB.COMPETITION,WordNet Words & Phrases.txt
disagree,,,2468,0,624,0,35.256,0.0,disagree,DISAGREE,VERBS,VERB.COMMUNICATION,WordNet Words & Phrases.txt
disagree,,,2468,0,624,0,35.256,0.0,disagree,DISAGREE,VERBS,VERB.STATIVE,WordNet Words & Phrases.txt
nemo,,,2468,0,290,0,35.256,0.0,nemo,,,,
sang,,,2467,0,603,0,35.242,0.0,sang,SANG,NOUNS,NOUN.PLANT,WordNet Words & Phrases (Unambiguous).txt
yayyy,,,2467,0,603,0,35.242,0.0,yayyy,,,,
wong,,,2465,0,205,0,35.213,0.0,wong,,,,
askingn,,,2464,0,587,0,35.199,0.0,askingn,,,,
announcements,,,2464,0,453,0,35.199,0.0,announcements,,,,
stfun,,,2464,0,526,0,35.199,0.0,stfun,,,,
sirn,,,2463,0,585,0,35.185,0.0,sirn,,,,
dash,,,2462,0,563,0,35.171,0.0,dash,DASH,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
dash,,,2462,0,563,0,35.171,0.0,dash,DASH,NOUNS,NOUN.ATTRIBUTE,WordNet Words & Phrases.txt
dash,,,2462,0,563,0,35.171,0.0,dash,DASH,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
dash,,,2462,0,563,0,35.171,0.0,dash,DASH,NOUNS,NOUN.EVENT,WordNet Words & Phrases.txt
dash,,,2462,0,563,0,35.171,0.0,dash,DASH,VERBS,VERB.CHANGE,WordNet Words & Phrases.txt
dash,,,2462,0,563,0,35.171,0.0,dash,DASH,VERBS,VERB.CONTACT,WordNet Words & Phrases.txt
dash,,,2462,0,563,0,35.171,0.0,dash,DASH,VERBS,VERB.EMOTION,WordNet Words & Phrases.txt
dash,,,2462,0,563,0,35.171,0.0,dash,DASH,VERBS,VERB.MOTION,WordNet Words & Phrases.txt
dash,,,2462,0,563,0,35.171,0.0,dash,DASH,VERBS,VERB.SOCIAL,WordNet Words & Phrases.txt
pe,,,2462,0,629,0,35.171,0.0,pe,PE,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases (Unambiguous).txt
espa,,,2461,0,587,0,35.156,0.0,espa,,,,
trolls,,,2461,0,574,0,35.156,0.0,trolls,,,,
seasons,,,2461,0,606,0,35.156,0.0,seasons,,,,
wide,,,2460,0,622,0,35.142,0.0,wide,WIDE,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
wide,,,2460,0,622,0,35.142,0.0,wide,WIDE,ADVERBS,ADV.ALL,WordNet Words & Phrases.txt
turkish,,,2460,0,557,0,35.142,0.0,turkish,TURKISH,ADJECTIVES,ADJ.PERT,WordNet Words & Phrases.txt
turkish,,,2460,0,557,0,35.142,0.0,turkish,TURKISH,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
zzz,,,2460,0,486,0,35.142,0.0,zzz,,,,
desk,,,2459,0,621,0,35.128,0.0,desk,DESK,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases (Unambiguous).txt
poof,,,2458,0,560,0,35.113,0.0,poof,POOF,NOUNS,NOUN.PERSON,WordNet Words & Phrases (Unambiguous).txt
generally,,,2458,0,582,0,35.113,0.0,generally,GENERALLY,ADVERBS,ADV.ALL,WordNet Words & Phrases (Unambiguous).txt
humanity,,,2457,0,616,0,35.099,0.0,humanity,HUMANITY,NOUNS,NOUN.ATTRIBUTE,WordNet Words & Phrases.txt
humanity,,,2457,0,616,0,35.099,0.0,humanity,HUMANITY,NOUNS,NOUN.GROUP,WordNet Words & Phrases.txt
billie,,,2454,0,529,0,35.056,0.0,billie,,,,
bananas,,,2453,0,556,0,35.042,0.0,bananas,,,,
legally,,,2452,0,646,0,35.028,0.0,legally,LEGALLY,ADVERBS,ADV.ALL,WordNet Words & Phrases (Unambiguous).txt
york,,,2452,0,615,0,35.028,0.0,york,YORK,NOUNS,NOUN.GROUP,WordNet Words & Phrases (Unambiguous).txt
limited,,,2452,0,629,0,35.028,0.0,limited,LIMITED,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases (Unambiguous).txt
ama,,,2451,0,352,0,35.013,0.0,ama,,,,
raise,,,2448,0,634,0,34.971,0.0,raise,RAISE,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
raise,,,2448,0,634,0,34.971,0.0,raise,RAISE,NOUNS,NOUN.ATTRIBUTE,WordNet Words & Phrases.txt
raise,,,2448,0,634,0,34.971,0.0,raise,RAISE,NOUNS,NOUN.OBJECT,WordNet Words & Phrases.txt
raise,,,2448,0,634,0,34.971,0.0,raise,RAISE,VERBS,VERB.BODY,WordNet Words & Phrases.txt
raise,,,2448,0,634,0,34.971,0.0,raise,RAISE,VERBS,VERB.CHANGE,WordNet Words & Phrases.txt
raise,,,2448,0,634,0,34.971,0.0,raise,RAISE,VERBS,VERB.COGNITION,WordNet Words & Phrases.txt
raise,,,2448,0,634,0,34.971,0.0,raise,RAISE,VERBS,VERB.COMMUNICATION,WordNet Words & Phrases.txt
raise,,,2448,0,634,0,34.971,0.0,raise,RAISE,VERBS,VERB.COMPETITION,WordNet Words & Phrases.txt
raise,,,2448,0,634,0,34.971,0.0,raise,RAISE,VERBS,VERB.CREATION,WordNet Words & Phrases.txt
raise,,,2448,0,634,0,34.971,0.0,raise,RAISE,VERBS,VERB.EMOTION,WordNet Words & Phrases.txt
raise,,,2448,0,634,0,34.971,0.0,raise,RAISE,VERBS,VERB.MOTION,WordNet Words & Phrases.txt
raise,,,2448,0,634,0,34.971,0.0,raise,RAISE,VERBS,VERB.POSSESSION,WordNet Words & Phrases.txt
raise,,,2448,0,634,0,34.971,0.0,raise,RAISE,VERBS,VERB.SOCIAL,WordNet Words & Phrases.txt
tos,,,2448,0,600,0,34.971,0.0,tos,,,,
greatest,,,2448,0,626,0,34.971,0.0,greatest,GREATEST,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases (Unambiguous).txt
arcy,,,2446,0,64,0,34.942,0.0,arcy,,,,
moist,,,2446,0,399,0,34.942,0.0,moist,MOIST,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases (Unambiguous).txt
lane,,,2446,0,491,0,34.942,0.0,lane,LANE,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases (Unambiguous).txt
orn,,,2444,0,648,0,34.913,0.0,orn,,,,
chemistry,,,2444,0,582,0,34.913,0.0,chemistry,CHEMISTRY,NOUNS,NOUN.COGNITION,WordNet Words & Phrases.txt
chemistry,,,2444,0,582,0,34.913,0.0,chemistry,CHEMISTRY,NOUNS,NOUN.RELATION,WordNet Words & Phrases.txt
irln,,,2444,0,604,0,34.913,0.0,irln,,,,
jotaro,,,2442,0,453,0,34.885,0.0,jotaro,,,,
activen,,,2441,0,576,0,34.871,0.0,activen,,,,
serversn,,,2440,0,584,0,34.856,0.0,serversn,,,,
meanwhile,,,2440,0,598,0,34.856,0.0,meanwhile,MEANWHILE,ADVERBS,ADV.ALL,WordNet Words & Phrases (Unambiguous).txt
lads,,,2439,0,590,0,34.842,0.0,lads,,,,
whilen,,,2437,0,629,0,34.813,0.0,whilen,,,,
graphics,,,2436,0,589,0,34.799,0.0,graphics,GRAPHICS,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
graphics,,,2436,0,589,0,34.799,0.0,graphics,GRAPHICS,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
maam,,,2435,0,544,0,34.785,0.0,maam,,,,
vampire,,,2435,0,598,0,34.785,0.0,vampire,VAMPIRE,NOUNS,NOUN.PERSON,WordNet Words & Phrases (Unambiguous).txt
tysm,,,2434,0,571,0,34.771,0.0,tysm,,,,
idean,,,2433,0,607,0,34.756,0.0,idean,,,,
someday,,,2432,0,608,0,34.742,0.0,someday,SOMEDAY,ADVERBS,ADV.ALL,WordNet Words & Phrases (Unambiguous).txt
aya,,,2431,0,238,0,34.728,0.0,aya,,,,
byebye,,,2430,0,543,0,34.713,0.0,byebye,,,,
grrr,,,2428,0,570,0,34.685,0.0,grrr,,,,
ohhn,,,2427,0,624,0,34.671,0.0,ohhn,,,,
